CHEBIID	KEGGID
chebi:28981	cpd:C06525
chebi:2443	cpd:C09910
chebi:47858	cpd:C06181
chebi:10056	cpd:C11767
chebi:10561	cpd:C10138
chebi:7571	cpd:C10162
chebi:114	cpd:C10170
chebi:2547	cpd:C10747
chebi:34799	cpd:C13694
chebi:138815	cpd:C20023
chebi:144404	cpd:C20025
chebi:55458	cpd:C15497
chebi:28630	cpd:C03927
chebi:28630	cpd:C03927
chebi:79969	cpd:C15477
chebi:5597	cpd:C11699
chebi:31853	cpd:C12332
chebi:82016	cpd:C18857
chebi:82073	cpd:C18931
chebi:138883	cpd:C20288
chebi:138825	cpd:C20287
chebi:39170	cpd:C18511
chebi:5870	cpd:C11110
chebi:39168	cpd:C11110
chebi:81935	cpd:C18751
chebi:34377	cpd:C14591
chebi:8768	cpd:C07864
chebi:7550	cpd:C07264
chebi:7437	cpd:C11212
chebi:8421	cpd:C11765
chebi:80653	cpd:C16671
chebi:80807	cpd:C16933
chebi:32692	cpd:C16453
chebi:4885	cpd:C07665
chebi:50415	cpd:C14447
chebi:39311	cpd:C18590
chebi:3183	cpd:C06857
chebi:9287	cpd:C02081
chebi:77260	cpd:C07324
chebi:7772	cpd:C07324
chebi:8245	cpd:C07807
chebi:8869	cpd:C08233
chebi:9922	cpd:C09991
chebi:7051	cpd:C10160
chebi:7564	cpd:C10161
chebi:37	cpd:C11360
chebi:32075	cpd:C12842
chebi:80354	cpd:C16151
chebi:80502	cpd:C16452
chebi:80863	cpd:C17019
chebi:81387	cpd:C17926
chebi:81729	cpd:C18396
chebi:82569	cpd:C19574
chebi:82571	cpd:C19577
chebi:82572	cpd:C19578
chebi:82573	cpd:C19579
chebi:82574	cpd:C19580
chebi:82575	cpd:C19581
chebi:82576	cpd:C19582
chebi:8228	cpd:C07675
chebi:81736	cpd:C18422
chebi:7915	cpd:C11806
chebi:5958	cpd:C11777
chebi:81987	cpd:C18826
chebi:2729	cpd:C10127
chebi:8830	cpd:C07280
chebi:79994	cpd:C15629
chebi:7329	cpd:C11119
chebi:1995	cpd:C09925
chebi:4573	cpd:C09926
chebi:6117	cpd:C09947
chebi:6895	cpd:C09952
chebi:10089	cpd:C09980
chebi:80713	cpd:C16766
chebi:7926	cpd:C08502
chebi:80042	cpd:C15710
chebi:16458	cpd:C02752
chebi:16458	cpd:C02752
chebi:69438	cpd:C11918
chebi:82121	cpd:C18982
chebi:80024	cpd:C15689
chebi:142840	cpd:C22079
chebi:3586	cpd:C08476
chebi:5188	cpd:C09778
chebi:29538	cpd:C11963
chebi:29526	cpd:C11964
chebi:29535	cpd:C11979
chebi:29523	cpd:C11980
chebi:80930	cpd:C17104
chebi:82262	cpd:C19142
chebi:19092	cpd:C15668
chebi:5104	cpd:C10990
chebi:6620	cpd:C11034
chebi:81761	cpd:C18460
chebi:1040	cpd:C08736
chebi:27797	cpd:C08735
chebi:27900	cpd:C06558
chebi:28134	cpd:C08734
chebi:17247	cpd:C06553
chebi:21695	cpd:C14149
chebi:30260	cpd:C14147
chebi:27919	cpd:C07642
chebi:2038	cpd:C11262
chebi:5705	cpd:C10926
chebi:34869	cpd:C14148
chebi:81813	cpd:C18537
chebi:81979	cpd:C18814
chebi:82221	cpd:C19099
chebi:82222	cpd:C19100
chebi:82223	cpd:C19101
chebi:82225	cpd:C19103
chebi:82226	cpd:C19104
chebi:6791	cpd:C10930
chebi:34846	cpd:C14332
chebi:6729	cpd:C08001
chebi:8523	cpd:C10950
chebi:82140	cpd:C19006
chebi:82229	cpd:C19107
chebi:10365	cpd:C02899
chebi:17734	cpd:C03032
chebi:22450	cpd:C03032
chebi:9307	cpd:C07273
chebi:4887	cpd:C07505
chebi:32289	cpd:C12905
chebi:4289	cpd:C10143
chebi:338412	cpd:C11281
chebi:8079	cpd:C07437
chebi:2726	cpd:C08657
chebi:6777	cpd:C09223
chebi:6778	cpd:C09224
chebi:6779	cpd:C09225
chebi:3805	cpd:C10137
chebi:7087	cpd:C10987
chebi:82362	cpd:C19285
chebi:28322	cpd:C06523
chebi:32	cpd:C10159
chebi:75	cpd:C11358
chebi:8217	cpd:C10165
chebi:5720	cpd:C10598
chebi:6123	cpd:C07464
chebi:8212	cpd:C07566
chebi:9122	cpd:C07567
chebi:5435	cpd:C07275
chebi:9513	cpd:C07910
chebi:81302	cpd:C17730
chebi:28945	cpd:C06763
chebi:44369	cpd:C16843
chebi:34605	cpd:C13675
chebi:81940	cpd:C18758
chebi:34713	cpd:C14571
chebi:9240	cpd:C09903
chebi:2896	cpd:C06832
chebi:5439	cpd:C07489
chebi:8805	cpd:C07670
chebi:6935	cpd:C07708
chebi:6634	cpd:C09886
chebi:10445	cpd:C09987
chebi:9424	cpd:C09988
chebi:9425	cpd:C09989
chebi:3931	cpd:C10139
chebi:4969	cpd:C10144
chebi:4021	cpd:C10798
chebi:6088	cpd:C10811
chebi:3336	cpd:C10850
chebi:3337	cpd:C10851
chebi:6125	cpd:C11792
chebi:34433	cpd:C13710
chebi:81390	cpd:C17932
chebi:82253	cpd:C19133
chebi:6886	cpd:C11116
chebi:27612	cpd:C05146
chebi:27612	cpd:C05146
chebi:16354	cpd:C02565
chebi:16342	cpd:C03703
chebi:8107	cpd:C07443
chebi:4317	cpd:C06939
chebi:4888	cpd:C07839
chebi:5165	cpd:C07840
chebi:34545	cpd:C13777
chebi:79441	cpd:C14916
chebi:80471	cpd:C16362
chebi:81300	cpd:C17728
chebi:82174	cpd:C19047
chebi:2551	cpd:C10566
chebi:34750	cpd:C14398
chebi:81768	cpd:C18469
chebi:9342	cpd:C07317
chebi:48574	cpd:C07440
chebi:26440	cpd:C03169
chebi:16704	cpd:C00299
chebi:40154	cpd:C16633
chebi:15353	cpd:C02010
chebi:15353	cpd:C02010
chebi:16251	cpd:C03860
chebi:16251	cpd:C03860
chebi:16450	cpd:C00526
chebi:16450	cpd:C00526
chebi:17748	cpd:C00214
chebi:175901	cpd:C07650
chebi:60761	cpd:C11736
chebi:10101	cpd:C07207
chebi:10110	cpd:C07210
chebi:31521	cpd:C12739
chebi:8502	cpd:C07569
chebi:7009	cpd:C07451
chebi:2815	cpd:C09912
chebi:9447	cpd:C10963
chebi:32188	cpd:C12673
chebi:31307	cpd:C13127
chebi:34977	cpd:C13852
chebi:81993	cpd:C18832
chebi:82230	cpd:C19108
chebi:82258	cpd:C19138
chebi:17821	cpd:C00178
chebi:17821	cpd:C00178
chebi:27468	cpd:C00906
chebi:17568	cpd:C00106
chebi:46345	cpd:C07649
chebi:15901	cpd:C00429
chebi:348530	cpd:C19304
chebi:29745	cpd:C00813
chebi:16294	cpd:C00813
chebi:5706	cpd:C11723
chebi:2673	cpd:C07536
chebi:2791	cpd:C07826
chebi:3228	cpd:C07827
chebi:7983	cpd:C07422
chebi:9536	cpd:C07846
chebi:102166	cpd:C07521
chebi:6758	cpd:C07829
chebi:28492	cpd:C05281
chebi:1543	cpd:C03068
chebi:8069	cpd:C07434
chebi:102216	cpd:C07844
chebi:6831	cpd:C07558
chebi:81294	cpd:C17722
chebi:81297	cpd:C17725
chebi:8412	cpd:C07371
chebi:7847	cpd:C11803
chebi:3696	cpd:C06909
chebi:31536	cpd:C12599
chebi:3177	cpd:C10911
chebi:80624	cpd:C16630
chebi:82346	cpd:C19265
chebi:38626	cpd:C18614
chebi:79404	cpd:C14838
chebi:81771	cpd:C18474
chebi:81971	cpd:C18803
chebi:34467	cpd:C13753
chebi:17216	cpd:C03887
chebi:17216	cpd:C03887
chebi:2879	cpd:C10571
chebi:34558	cpd:C13751
chebi:34919	cpd:C13752
chebi:17448	cpd:C00862
chebi:2527	cpd:C09058
chebi:31075	cpd:C12834
chebi:80518	cpd:C16476
chebi:80519	cpd:C16477
chebi:80791	cpd:C16913
chebi:81655	cpd:C18304
chebi:81688	cpd:C18342
chebi:82299	cpd:C19205
chebi:69074	cpd:C17425
chebi:68232	cpd:C16987
chebi:28906	cpd:C07090
chebi:18371	cpd:C04431
chebi:16211	cpd:C04706
chebi:16211	cpd:C04706
chebi:38107	cpd:C12838
chebi:16773	cpd:C04729
chebi:16773	cpd:C04729
chebi:38118	cpd:C17601
chebi:38120	cpd:C17602
chebi:17099	cpd:C02008
chebi:17099	cpd:C02008
chebi:8887	cpd:C07590
chebi:27407	cpd:C08272
chebi:34890	cpd:C14414
chebi:7038	cpd:C08455
chebi:34769	cpd:C14280
chebi:34459	cpd:C14281
chebi:34277	cpd:C14282
chebi:34458	cpd:C14293
chebi:34766	cpd:C14304
chebi:79696	cpd:C15178
chebi:80795	cpd:C16918
chebi:80939	cpd:C17113
chebi:81028	cpd:C17359
chebi:81029	cpd:C17360
chebi:82286	cpd:C19189
chebi:82322	cpd:C19232
chebi:82328	cpd:C19240
chebi:82348	cpd:C19267
chebi:82366	cpd:C19289
chebi:82516	cpd:C19487
chebi:81926	cpd:C18737
chebi:81775	cpd:C18480
chebi:7566	cpd:C08002
chebi:5195	cpd:C07999
chebi:7921	cpd:C07411
chebi:81296	cpd:C17724
chebi:81372	cpd:C17902
chebi:81937	cpd:C18753
chebi:59340	cpd:C18591
chebi:42639	cpd:C01770
chebi:8207	cpd:C07474
chebi:18274	cpd:C02269
chebi:17256	cpd:C00559
chebi:7417	cpd:C03795
chebi:18254	cpd:C00911
chebi:27427	cpd:C01993
chebi:51310	cpd:C16999
chebi:18255	cpd:C15586
chebi:18255	cpd:C01736
chebi:18107	cpd:C01762
chebi:49310	cpd:C16352
chebi:50547	cpd:C05513
chebi:34325	cpd:C14277
chebi:33838	cpd:C00801
chebi:29699	cpd:C12063
chebi:490877	cpd:C06953
chebi:8612	cpd:C05342
chebi:1014	cpd:C00939
chebi:1196	cpd:C03218
chebi:2196	cpd:C04583
chebi:3927	cpd:C08432
chebi:2312	cpd:C11266
chebi:80498	cpd:C16447
chebi:138859	cpd:C20439
chebi:3570	cpd:C08471
chebi:6086	cpd:C09120
chebi:4368	cpd:C09660
chebi:5955	cpd:C09689
chebi:80720	cpd:C16774
chebi:82099	cpd:C18960
chebi:10119	cpd:C07568
chebi:34971	cpd:C14816
chebi:27909	cpd:C07834
chebi:27909	cpd:C07834
chebi:82457	cpd:C19409
chebi:75212	cpd:C18457
chebi:81872	cpd:C18628
chebi:9770	cpd:C10791
chebi:31068	cpd:C12261
chebi:81902	cpd:C18707
chebi:81760	cpd:C18459
chebi:7521	cpd:C11474
chebi:80015	cpd:C15677
chebi:31833	cpd:C12245
chebi:6474	cpd:C09495
chebi:8910	cpd:C09717
chebi:79926	cpd:C15426
chebi:80948	cpd:C17158
chebi:81364	cpd:C17877
chebi:81986	cpd:C18825
chebi:82450	cpd:C19402
chebi:8357	cpd:C07892
chebi:50145	cpd:C18787
chebi:65329	cpd:C15195
chebi:8059	cpd:C07904
chebi:10055	cpd:C11775
chebi:82264	cpd:C19144
chebi:82406	cpd:C19347
chebi:82065	cpd:C18923
chebi:6964	cpd:C11086
chebi:34619	cpd:C13786
chebi:2930	cpd:C08193
chebi:5861	cpd:C08452
chebi:3886	cpd:C08474
chebi:8266	cpd:C09168
chebi:3624	cpd:C09358
chebi:5826	cpd:C09482
chebi:6926	cpd:C09508
chebi:4329	cpd:C09652
chebi:29544	cpd:C11955
chebi:29532	cpd:C11956
chebi:29529	cpd:C11972
chebi:34657	cpd:C13687
chebi:34786	cpd:C14327
chebi:80719	cpd:C16773
chebi:80937	cpd:C17111
chebi:80938	cpd:C17112
chebi:81225	cpd:C17620
chebi:81541	cpd:C18146
chebi:81816	cpd:C18540
chebi:82410	cpd:C19351
chebi:9383	cpd:C11072
chebi:9384	cpd:C11074
chebi:1220	cpd:C11076
chebi:1221	cpd:C11082
chebi:35058	cpd:C13720
chebi:28674	cpd:C07912
chebi:5862	cpd:C10968
chebi:82249	cpd:C19128
chebi:27850	cpd:C05133
chebi:27850	cpd:C05133
chebi:51023	cpd:C06195
chebi:28470	cpd:C06195
chebi:1026	cpd:C10898
chebi:80953	cpd:C17163
chebi:28502	cpd:C07147
chebi:27449	cpd:C03007
chebi:16984	cpd:C02560
chebi:2948	cpd:C06837
chebi:141	cpd:C05131
chebi:4466	cpd:C07450
chebi:63629	cpd:C07452
chebi:64156	cpd:C17931
chebi:64177	cpd:C17934
chebi:40035	cpd:C19262
chebi:3221	cpd:C07448
chebi:6896	cpd:C07449
chebi:7670	cpd:C10564
chebi:2701	cpd:C10568
chebi:4039	cpd:C10587
chebi:2307	cpd:C11565
chebi:8987	cpd:C11799
chebi:9527	cpd:C11800
chebi:1896	cpd:C11801
chebi:7808	cpd:C11802
chebi:34076	cpd:C13840
chebi:80615	cpd:C16621
chebi:4997	cpd:C11207
chebi:82081	cpd:C18940
chebi:5868	cpd:C11219
chebi:9422	cpd:C11126
chebi:38628	cpd:C18491
chebi:8983	cpd:C11705
chebi:10042	cpd:C10625
chebi:611	cpd:C11563
chebi:34967	cpd:C14319
chebi:81750	cpd:C18442
chebi:81752	cpd:C18444
chebi:81827	cpd:C18552
chebi:81845	cpd:C18580
chebi:81910	cpd:C18717
chebi:82037	cpd:C18889
chebi:81793	cpd:C18503
chebi:81777	cpd:C18482
chebi:31225	cpd:C13244
chebi:31530	cpd:C13008
chebi:6798	cpd:C10948
chebi:2959	cpd:C11092
chebi:82255	cpd:C19135
chebi:4506	cpd:C11235
chebi:82080	cpd:C18939
chebi:4955	cpd:C11097
chebi:79916	cpd:C15415
chebi:81791	cpd:C18501
chebi:7953	cpd:C07899
chebi:29689	cpd:C12040
chebi:144388	cpd:C17767
chebi:80952	cpd:C17162
chebi:5604	cpd:C10596
chebi:34373	cpd:C13693
chebi:80062	cpd:C15733
chebi:81742	cpd:C18432
chebi:29579	cpd:C12039
chebi:80029	cpd:C15694
chebi:81388	cpd:C17927
chebi:82500	cpd:C19468
chebi:82349	cpd:C19268
chebi:81936	cpd:C18752
chebi:3961	cpd:C11689
chebi:34599	cpd:C14128
chebi:80014	cpd:C15675
chebi:80030	cpd:C15696
chebi:82386	cpd:C19324
chebi:249982	cpd:C13759
chebi:3195	cpd:C10133
chebi:4303	cpd:C11709
chebi:3907	cpd:C05073
chebi:17073	cpd:C02825
chebi:17073	cpd:C02825
chebi:5775	cpd:C07040
chebi:27539	cpd:C11129
chebi:27539	cpd:C11129
chebi:16050	cpd:C02172
chebi:27406	cpd:C05579
chebi:27406	cpd:C05579
chebi:4682	cpd:C07866
chebi:9171	cpd:C08313
chebi:5178	cpd:C09191
chebi:80921	cpd:C17092
chebi:80959	cpd:C17203
chebi:81475	cpd:C18056
chebi:35052	cpd:C14745
chebi:28626	cpd:C01819
chebi:28626	cpd:C01819
chebi:6965	cpd:C07230
chebi:6841	cpd:C08506
chebi:3153	cpd:C09051
chebi:3154	cpd:C09052
chebi:4855	cpd:C09176
chebi:6739	cpd:C09221
chebi:6740	cpd:C09222
chebi:8188	cpd:C09232
chebi:4400	cpd:C09943
chebi:4954	cpd:C10593
chebi:3167	cpd:C11048
chebi:8976	cpd:C11739
chebi:34823	cpd:C13780
chebi:34548	cpd:C13830
chebi:80544	cpd:C16516
chebi:80687	cpd:C16727
chebi:80773	cpd:C16860
chebi:80914	cpd:C17084
chebi:80916	cpd:C17086
chebi:80918	cpd:C17089
chebi:80923	cpd:C17097
chebi:136445	cpd:C17204
chebi:81394	cpd:C17938
chebi:17545	cpd:C02937
chebi:144392	cpd:C19953
chebi:10116	cpd:C10626
chebi:34866	cpd:C14263
chebi:34252	cpd:C14264
chebi:34864	cpd:C14265
chebi:34608	cpd:C14438
chebi:81938	cpd:C18754
chebi:81966	cpd:C18795
chebi:82067	cpd:C18925
chebi:82158	cpd:C19028
chebi:82019	cpd:C18860
chebi:16274	cpd:C03476
chebi:16274	cpd:C03476
chebi:16550	cpd:C01969
chebi:16550	cpd:C01969
chebi:18236	cpd:C03683
chebi:18236	cpd:C03683
chebi:18171	cpd:C03686
chebi:18227	cpd:C00961
chebi:18227	cpd:C00961
chebi:4572	cpd:C03944
chebi:4776	cpd:C09154
chebi:82310	cpd:C19219
chebi:82311	cpd:C19220
chebi:82397	cpd:C19337
chebi:82398	cpd:C19338
chebi:26374	cpd:C00715
chebi:44992	cpd:C00715
chebi:28155	cpd:C05252
chebi:17804	cpd:C03684
chebi:17804	cpd:C03684
chebi:17001	cpd:C04874
chebi:17083	cpd:C01300
chebi:17083	cpd:C01300
chebi:20680	cpd:C00268
chebi:43120	cpd:C00268
chebi:64277	cpd:C02953
chebi:44841	cpd:C01300
chebi:15373	cpd:C06313
chebi:15373	cpd:C06313
chebi:28889	cpd:C05650
chebi:28889	cpd:C05650
chebi:17410	cpd:C03178
chebi:30156	cpd:C05649
chebi:9555	cpd:C07648
chebi:9658	cpd:C08435
chebi:421707	cpd:C07624
chebi:17775	cpd:C00366
chebi:68441	cpd:C16359
chebi:68449	cpd:C16356
chebi:68531	cpd:C16360
chebi:18072	cpd:C11821
chebi:691622	cpd:C16361
chebi:7986	cpd:C07424
chebi:80470	cpd:C16355
chebi:80608	cpd:C16613
chebi:26386	cpd:C15587
chebi:34465	cpd:C14614
chebi:34469	cpd:C14623
chebi:79781	cpd:C15279
chebi:79849	cpd:C15347
chebi:79850	cpd:C15348
chebi:79898	cpd:C15397
chebi:28279	cpd:C16614
chebi:50667	cpd:C02380
chebi:7383	cpd:C05026
chebi:17033	cpd:C00500
chebi:17033	cpd:C00500
chebi:16790	cpd:C11630
chebi:15617	cpd:C05786
chebi:15619	cpd:C05913
chebi:29026	cpd:C05790
chebi:36479	cpd:C05789
chebi:6320	cpd:C05789
chebi:16645	cpd:C01024
chebi:36378	cpd:C05794
chebi:29023	cpd:C05793
chebi:47951	cpd:C18098
chebi:47899	cpd:C18022
chebi:15618	cpd:C05912
chebi:4260	cpd:C05791
chebi:4259	cpd:C05795
chebi:33913	cpd:C06021
chebi:33913	cpd:C06021
chebi:18408	cpd:C00194
chebi:28307	cpd:C05772
chebi:27711	cpd:C06406
chebi:16430	cpd:C06407
chebi:3792	cpd:C11540
chebi:27630	cpd:C06416
chebi:3793	cpd:C11541
chebi:27513	cpd:C06320
chebi:27858	cpd:C06319
chebi:28629	cpd:C06408
chebi:3795	cpd:C11545
chebi:17926	cpd:C06399
chebi:27914	cpd:C06503
chebi:33907	cpd:C05773
chebi:2483	cpd:C06507
chebi:50602	cpd:C02463
chebi:3790	cpd:C11538
chebi:52469	cpd:C15527
chebi:17679	cpd:C04054
chebi:16379	cpd:C04665
chebi:3796	cpd:C00210
chebi:15852	cpd:C00992
chebi:17439	cpd:C02823
chebi:28115	cpd:C06453
chebi:27786	cpd:C08230
chebi:15982	cpd:C00853
chebi:15982	cpd:C00853
chebi:16304	cpd:C00541
chebi:16304	cpd:C00541
chebi:28911	cpd:C05776
chebi:28956	cpd:C05774
chebi:2480	cpd:C06508
chebi:3789	cpd:C11543
chebi:3794	cpd:C11542
chebi:52488	cpd:C16242
chebi:52489	cpd:C16243
chebi:52490	cpd:C16244
chebi:73373	cpd:C17401
chebi:28421	cpd:C05769
chebi:28421	cpd:C05769
chebi:27609	cpd:C05770
chebi:27609	cpd:C05770
chebi:30413	cpd:C00032
chebi:36163	cpd:C15670
chebi:17627	cpd:C00032
chebi:60562	cpd:C15817
chebi:24480	cpd:C15672
chebi:36073	cpd:C05009
chebi:26355	cpd:C00032
chebi:50385	cpd:C06767
chebi:28599	cpd:C00748
chebi:15431	cpd:C03516
chebi:28783	cpd:C03184
chebi:28966	cpd:C01793
chebi:38201	cpd:C05799
chebi:60197	cpd:C18163
chebi:27888	cpd:C05307
chebi:38209	cpd:C16541
chebi:81551	cpd:C18160
chebi:16673	cpd:C02880
chebi:3791	cpd:C11539
chebi:52491	cpd:C11538
chebi:137678	cpd:C21510
chebi:137696	cpd:C21511
chebi:15430	cpd:C02191
chebi:27484	cpd:C05767
chebi:15436	cpd:C02469
chebi:15436	cpd:C02469
chebi:9437	cpd:C11730
chebi:18023	cpd:C05778
chebi:15435	cpd:C01079
chebi:28265	cpd:C05777
chebi:28265	cpd:C05777
chebi:29709	cpd:C11851
chebi:81547	cpd:C18156
chebi:8108	cpd:C05797
chebi:44898	cpd:C05797
chebi:38257	cpd:C18021
chebi:48398	cpd:C18064
chebi:48399	cpd:C18063
chebi:2978	cpd:C05798
chebi:358732	cpd:C14289
chebi:595389	cpd:C19700
chebi:18285	cpd:C05175
chebi:18285	cpd:C05175
chebi:15738	cpd:C02079
chebi:15692	cpd:C07349
chebi:3193	cpd:C09084
chebi:43034	cpd:C19154
chebi:1217	cpd:C10910
chebi:81778	cpd:C18483
chebi:8863	cpd:C07937
chebi:6803	cpd:C10909
chebi:80776	cpd:C16880
chebi:82185	cpd:C19058
chebi:28012	cpd:C10773
chebi:28012	cpd:C10773
chebi:2767	cpd:C10752
chebi:2820	cpd:C10754
chebi:3331	cpd:C10757
chebi:3705	cpd:C10762
chebi:1996	cpd:C10764
chebi:7659	cpd:C10776
chebi:8813	cpd:C10780
chebi:81074	cpd:C17418
chebi:81549	cpd:C18158
chebi:2744	cpd:C09855
chebi:3560	cpd:C09860
chebi:6589	cpd:C09874
chebi:3929	cpd:C10585
chebi:2724	cpd:C10751
chebi:7021	cpd:C10775
chebi:4427	cpd:C09945
chebi:9548	cpd:C09990
chebi:3289	cpd:C10756
chebi:6369	cpd:C10769
chebi:6410	cpd:C10771
chebi:5002	cpd:C07693
chebi:6950	cpd:C07570
chebi:7487	cpd:C08534
chebi:2900	cpd:C10130
chebi:5122	cpd:C10967
chebi:8986	cpd:C10970
chebi:31053	cpd:C12172
chebi:31919	cpd:C12173
chebi:32117	cpd:C12232
chebi:31789	cpd:C12233
chebi:31544	cpd:C12234
chebi:31920	cpd:C12253
chebi:80668	cpd:C16703
chebi:5314	cpd:C09957
chebi:5316	cpd:C09961
chebi:15742	cpd:C02066
chebi:15884	cpd:C00729
chebi:16656	cpd:C00783
chebi:2706	cpd:C10841
chebi:3194	cpd:C10849
chebi:6140	cpd:C10859
chebi:6506	cpd:C10860
chebi:6800	cpd:C10861
chebi:8186	cpd:C10864
chebi:9059	cpd:C10866
chebi:9593	cpd:C10868
chebi:9923	cpd:C10869
chebi:32072	cpd:C12449
chebi:31167	cpd:C12453
chebi:5941	cpd:C10330
chebi:60584	cpd:C11259
chebi:32687	cpd:C18880
chebi:66470	cpd:C10882
chebi:8994	cpd:C10490
chebi:5722	cpd:C10627
chebi:9691	cpd:C10174
chebi:3432	cpd:C10435
chebi:6054	cpd:C10472
chebi:9031	cpd:C10493
chebi:4976	cpd:C10563
chebi:6098	cpd:C10640
chebi:8173	cpd:C10737
chebi:9126	cpd:C10832
chebi:9044	cpd:C10880
chebi:31140	cpd:C12264
chebi:34992	cpd:C13670
chebi:79613	cpd:C15094
chebi:80841	cpd:C16982
chebi:82266	cpd:C19146
chebi:82267	cpd:C19147
chebi:82319	cpd:C19229
chebi:70453	cpd:C10449
chebi:70353	cpd:C10429
chebi:3737	cpd:C10548
chebi:27822	cpd:C10901
chebi:15890	cpd:C03114
chebi:15890	cpd:C03114
chebi:10329	cpd:C05775
chebi:4779	cpd:C07785
chebi:80012	cpd:C15665
chebi:27860	cpd:C02256
chebi:9367	cpd:C10173
chebi:3384	cpd:C09106
chebi:6957	cpd:C09227
chebi:6409	cpd:C10155
chebi:9079	cpd:C10614
chebi:80665	cpd:C16697
chebi:81201	cpd:C17593
chebi:81202	cpd:C17594
chebi:81203	cpd:C17595
chebi:81204	cpd:C17596
chebi:81205	cpd:C17597
chebi:81206	cpd:C17598
chebi:70069	cpd:C09236
chebi:70071	cpd:C16980
chebi:9108	cpd:C10391
chebi:6080	cpd:C10339
chebi:5897	cpd:C10326
chebi:8821	cpd:C06177
chebi:2568	cpd:C10124
chebi:2931	cpd:C10132
chebi:7666	cpd:C10278
chebi:2722	cpd:C10279
chebi:3925	cpd:C10284
chebi:4744	cpd:C10299
chebi:4943	cpd:C10301
chebi:5187	cpd:C10304
chebi:5642	cpd:C10321
chebi:5643	cpd:C10324
chebi:6024	cpd:C10336
chebi:6382	cpd:C10341
chebi:6598	cpd:C10347
chebi:6627	cpd:C10348
chebi:8039	cpd:C10361
chebi:8867	cpd:C10378
chebi:9037	cpd:C10383
chebi:9105	cpd:C10386
chebi:9360	cpd:C10400
chebi:9361	cpd:C10403
chebi:9374	cpd:C10408
chebi:9782	cpd:C10411
chebi:9881	cpd:C10412
chebi:32249	cpd:C12440
chebi:80702	cpd:C16750
chebi:80703	cpd:C16751
chebi:9506	cpd:C11692
chebi:2880	cpd:C11688
chebi:38593	cpd:C18727
chebi:8717	cpd:C07342
chebi:2730	cpd:C10635
chebi:2734	cpd:C10637
chebi:2738	cpd:C10639
chebi:2803	cpd:C10642
chebi:4428	cpd:C10656
chebi:4435	cpd:C10659
chebi:4994	cpd:C10677
chebi:5480	cpd:C10687
chebi:5497	cpd:C10688
chebi:6008	cpd:C10698
chebi:7949	cpd:C10733
chebi:9935	cpd:C10743
chebi:9936	cpd:C10744
chebi:9737	cpd:C11154
chebi:2613	cpd:C11734
chebi:79623	cpd:C15104
chebi:138849	cpd:C11562
chebi:28315	cpd:C07599
chebi:79846	cpd:C15344
chebi:17433	cpd:C01449
chebi:17433	cpd:C01449
chebi:45126	cpd:C16675
chebi:34023	cpd:C14473
chebi:81809	cpd:C18532
chebi:4342	cpd:C01800
chebi:3430	cpd:C09856
chebi:27419	cpd:C02957
chebi:16213	cpd:C01677
chebi:16299	cpd:C02243
chebi:16299	cpd:C02243
chebi:3171	cpd:C11791
chebi:6799	cpd:C11789
chebi:7982	cpd:C07421
chebi:8056	cpd:C11790
chebi:16445	cpd:C02080
chebi:35053	cpd:C13841
chebi:10125	cpd:C07219
chebi:61014	cpd:C15553
chebi:34988	cpd:C13749
chebi:81751	cpd:C18443
chebi:82062	cpd:C18920
chebi:82330	cpd:C19244
chebi:82331	cpd:C19245
chebi:35010	cpd:C13711
chebi:4491	cpd:C08477
chebi:3016	cpd:C10964
chebi:8939	cpd:C11035
chebi:3741	cpd:C09074
chebi:6091	cpd:C09121
chebi:4816	cpd:C09407
chebi:9677	cpd:C10975
chebi:9676	cpd:C10978
chebi:81776	cpd:C18481
chebi:6407	cpd:C11200
chebi:9528	cpd:C10977
chebi:9529	cpd:C10973
chebi:6432	cpd:C07070
chebi:17036	cpd:C03861
chebi:27785	cpd:C11058
chebi:27936	cpd:C11059
chebi:28119	cpd:C07557
chebi:81566	cpd:C18180
chebi:81505	cpd:C18103
chebi:81502	cpd:C18100
chebi:81503	cpd:C18101
chebi:81504	cpd:C18102
chebi:81501	cpd:C18099
chebi:6980	cpd:C10350
chebi:5522	cpd:C09930
chebi:80731	cpd:C16791
chebi:34910	cpd:C13692
chebi:5684	cpd:C08686
chebi:6557	cpd:C09872
chebi:8109	cpd:C09892
chebi:9969	cpd:C10624
chebi:79482	cpd:C14958
chebi:80858	cpd:C17009
chebi:81233	cpd:C17635
chebi:80729	cpd:C16789
chebi:141050	cpd:C21956
chebi:4327	cpd:C10035
chebi:16777	cpd:C05177
chebi:16777	cpd:C05177
chebi:845	cpd:C06512
chebi:26533	cpd:C12328
chebi:17428	cpd:C05178
chebi:16718	cpd:C02105
chebi:27751	cpd:C06347
chebi:27751	cpd:C06347
chebi:18418	cpd:C06346
chebi:17729	cpd:C06160
chebi:27482	cpd:C06349
chebi:18417	cpd:C06348
chebi:17041	cpd:C05176
chebi:17041	cpd:C05176
chebi:16387	cpd:C05243
chebi:16387	cpd:C05243
chebi:17079	cpd:C05202
chebi:17079	cpd:C05202
chebi:15950	cpd:C06161
chebi:46816	cpd:C12329
chebi:28658	cpd:C06516
chebi:28611	cpd:C06520
chebi:28770	cpd:C06350
chebi:28651	cpd:C02916
chebi:27460	cpd:C06517
chebi:28594	cpd:C06518
chebi:27702	cpd:C06351
